id;date;store;rating;criterion;status
3325;5/21/2014;Магазин 1;9;Да;Завершено
3326;5/22/2014;Магазин 2;;;Отказ
3327;5/21/2014;Магазин 3;;;Отказ
3328;5/21/2014;Магазин 3;10;Да;Завершено
3329;5/21/2014;Магазин 1;10;Да;Завершено
3330;5/21/2014;Магазин 3;2;Да;Завершено
3331;5/21/2014;Магазин 1;7;Да;Завершено
3332;5/21/2014;Магазин 3;;;Отказ
3333;5/24/2014;Магазин 4;2;Да;Завершено
3334;5/21/2014;Магазин 3;9;Да;Завершено
3335;5/20/2014;Магазин 1;;;Отказ
3336;5/20/2014;Магазин 1;;;Отказ
3337;5/20/2014;Магазин 1;10;Да;Завершено
3338;5/20/2014;Магазин 1;9;Да;Завершено
3339;5/22/2014;Магазин 4;9;Да;Завершено
3340;5/20/2014;Магазин 1;9;Да;Завершено
3341;5/20/2014;Магазин 1;10;Да;Завершено
3342;5/20/2014;Магазин 3;9;Да;Завершено
3343;5/20/2014;Магазин 1;;;Отказ
3344;5/20/2014;Магазин 1;5;Нет;Завершено
3345;5/20/2014;Магазин 3;7;З/О;Завершено
3346;5/20/2014;Магазин 3;;;Отказ
3347;5/20/2014;Магазин 1;4;Нет;Завершено
3348;5/20/2014;Магазин 3;;;Отказ
3349;5/20/2014;Магазин 1;9;Да;Завершено
3350;5/20/2014;Магазин 3;10;Да;Завершено
3351;5/20/2014;Магазин 1;10;Да;Завершено
3352;5/20/2014;Магазин 1;9;Да;Завершено
3353;5/22/2014;Магазин 2;10;Да;Завершено
3354;5/20/2014;Магазин 1;7;Нет;Завершено
3355;5/20/2014;Магазин 3;;;Отказ
3356;5/20/2014;Магазин 3;;;Отказ
3357;5/20/2014;Магазин 3;;;Отказ
3358;5/20/2014;Магазин 3;;;Отказ
3359;5/20/2014;Магазин 3;9;Да;Завершено
3360;5/20/2014;Магазин 3;10;Да;Завершено
3361;5/20/2014;Магазин 3;9;Да;Завершено
3362;5/20/2014;Магазин 3;8;З/О;Завершено
3363;5/20/2014;Магазин 3;9;Да;Завершено
3364;5/20/2014;Магазин 3;9;Да;Завершено
3365;5/20/2014;Магазин 3;З/О;Да;Завершено
3366;5/20/2014;Магазин 3;9;Да;Завершено
3367;5/20/2014;Магазин 3;9;Да;Завершено
3368;5/20/2014;Магазин 3;;;Отказ
3369;5/20/2014;Магазин 3;;;Отказ
3370;5/20/2014;Магазин 3;9;Да;Завершено
3371;5/20/2014;Магазин 3;10;Да;Завершено
3372;5/20/2014;Магазин 3;9;Да;Завершено
3373;5/22/2014;Магазин 2;;;Отказ
3374;5/20/2014;Магазин 3;10;Да;Завершено
3375;5/20/2014;Магазин 3;10;Да;Завершено
3376;5/20/2014;Магазин 3;;;Отказ
3377;5/20/2014;Магазин 3;9;Да;Завершено
3378;5/20/2014;Магазин 3;;;Отказ
3379;5/20/2014;Магазин 3;;;Отказ
3380;5/20/2014;Магазин 3;;;Отказ
3381;5/20/2014;Магазин 3;;;Отказ
3382;5/22/2014;Магазин 2;7;Да;Завершено
3383;5/20/2014;Магазин 3;;;Отказ
3384;5/20/2014;Магазин 3;;;Отказ
3385;5/22/2014;Магазин 2;8;Да;Завершено
3386;5/21/2014;Магазин 3;9;Да;Завершено
3387;5/21/2014;Магазин 3;9;Да;Завершено
3388;5/22/2014;Магазин 2;9;Да;Завершено
3389;5/21/2014;Магазин 3;9;Да;Завершено
3390;5/21/2014;Магазин 3;;;Отказ
3391;5/22/2014;Магазин 2;10;Да;Завершено
3392;5/22/2014;Магазин 4;9;Да;Завершено
3393;5/22/2014;Магазин 2;;;Отказ
3394;5/21/2014;Магазин 1;З/О;Да;Завершено
3395;5/21/2014;Магазин 3;;;Отказ
3396;5/22/2014;Магазин 2;10;З/О;Завершено
3397;5/21/2014;Магазин 1;10;Да;Завершено
3398;5/21/2014;Магазин 1;10;Да;Завершено
3399;5/22/2014;Магазин 2;;;Отказ
3400;5/22/2014;Магазин 2;9;Да;Завершено
3401;5/21/2014;Магазин 3;10;Да;Завершено
3402;5/21/2014;Магазин 3;10;Да;Завершено
3403;5/21/2014;Магазин 1;10;Да;Завершено
3404;5/22/2014;Магазин 2;;;Отказ
3405;5/21/2014;Магазин 3;10;Да;Завершено
3406;5/21/2014;Магазин 3;10;Да;Завершено
3407;5/23/2014;Магазин 4;;;Отказ
3408;5/21/2014;Магазин 1;;;Отказ
3409;5/22/2014;Магазин 2;;;Отказ
3410;5/21/2014;Магазин 3;9;Да;Завершено
3411;5/21/2014;Магазин 1;7;Да;Завершено
3412;5/22/2014;Магазин 2;9;Да;Завершено
3413;5/21/2014;Магазин 3;10;Да;Завершено
3414;5/21/2014;Магазин 1;;;Отказ
3415;5/21/2014;Магазин 1;10;Да;Завершено
3416;5/21/2014;Магазин 3;9;Да;Завершено
3417;5/21/2014;Магазин 3;4;Да;Завершено
3418;5/22/2014;Магазин 2;;;Отказ
3419;5/21/2014;Магазин 3;;;Отказ
3420;5/21/2014;Магазин 3;9;Да;Завершено
3421;5/21/2014;Магазин 1;;;Отказ
3422;5/21/2014;Магазин 3;;;Отказ
3423;5/21/2014;Магазин 3;;;Отказ
3424;5/22/2014;Магазин 4;;;Отказ
3425;5/21/2014;Магазин 1;7;Да;Завершено
3426;5/21/2014;Магазин 3;10;Да;Завершено
3427;5/22/2014;Магазин 2;10;Да;Завершено
3428;5/22/2014;Магазин 2;7;Да;Завершено
3429;5/22/2014;Магазин 2;8;З/О;Завершено
3430;5/21/2014;Магазин 1;10;Да;Завершено
3431;5/22/2014;Магазин 2;6;З/О;Завершено
3432;5/22/2014;Магазин 2;;;Отказ
3433;5/22/2014;Магазин 2;6;Да;Завершено
3434;5/21/2014;Магазин 3;;;Отказ
3435;5/22/2014;Магазин 2;;;Отказ
3436;5/21/2014;Магазин 3;9;Да;Завершено
3437;5/22/2014;Магазин 2;;;Отказ
3438;5/21/2014;Магазин 3;;;Отказ
3439;5/22/2014;Магазин 2;10;Да;Завершено
3440;5/21/2014;Магазин 3;8;Да;Завершено
3441;5/21/2014;Магазин 3;9;Да;Завершено
3442;5/21/2014;Магазин 3;10;Да;Завершено
3443;5/21/2014;Магазин 3;;;Отказ
3444;5/21/2014;Магазин 3;;;Отказ
3445;5/21/2014;Магазин 3;;;Отказ
3446;5/23/2014;Магазин 2;;;Отказ
3447;5/22/2014;Магазин 4;;;Отказ
3448;5/22/2014;Магазин 4;10;Да;Завершено
3449;5/22/2014;Магазин 4;8;Да;Завершено
3450;5/22/2014;Магазин 4;10;Да;Завершено
3451;5/22/2014;Магазин 4;9;Да;Завершено
3452;5/22/2014;Магазин 4;10;Да;Завершено
3453;5/22/2014;Магазин 4;9;Да;Завершено
3454;5/22/2014;Магазин 4;;;Отказ
3455;5/24/2014;Магазин 4;9;Нет;Завершено
3456;5/22/2014;Магазин 4;10;Да;Завершено
3457;5/22/2014;Магазин 4;10;Да;Завершено
3458;5/22/2014;Магазин 4;10;З/О;Завершено
3459;5/22/2014;Магазин 4;4;Да;Завершено
3460;5/22/2014;Магазин 4;2;Нет;Завершено
3461;5/22/2014;Магазин 4;10;Да;Завершено
3462;5/22/2014;Магазин 4;9;Да;Завершено
3463;5/22/2014;Магазин 4;9;Да;Завершено
3464;5/22/2014;Магазин 4;10;Да;Завершено
3465;5/22/2014;Магазин 4;10;Да;Завершено
3466;5/22/2014;Магазин 4;10;Да;Завершено
3467;5/22/2014;Магазин 4;;;Отказ
3468;5/22/2014;Магазин 4;10;Да;Завершено
3469;5/22/2014;Магазин 4;;;Отказ
3470;5/22/2014;Магазин 4;;;Отказ
3471;5/22/2014;Магазин 4;10;Да;Завершено
3472;5/22/2014;Магазин 4;9;Да;Завершено
3473;5/22/2014;Магазин 4;9;Да;Завершено
3474;5/22/2014;Магазин 4;10;Да;Завершено
3475;5/22/2014;Магазин 4;8;Да;Завершено
3476;5/22/2014;Магазин 4;4;Да;Завершено
3477;5/22/2014;Магазин 4;4;Нет;Завершено
3478;5/22/2014;Магазин 4;10;Да;Завершено
3479;5/22/2014;Магазин 4;;;Отказ
3480;5/22/2014;Магазин 4;10;Да;Завершено
3481;5/22/2014;Магазин 4;10;Да;Завершено
3482;5/22/2014;Магазин 4;;;Отказ
3483;5/22/2014;Магазин 4;10;Да;Завершено
3484;5/22/2014;Магазин 4;;;Отказ
3485;5/22/2014;Магазин 4;10;Да;Завершено
3486;5/22/2014;Магазин 4;9;Да;Завершено
3487;5/22/2014;Магазин 4;;;Отказ
3488;5/22/2014;Магазин 4;10;Да;Завершено
3489;5/22/2014;Магазин 4;;;Отказ
3490;5/22/2014;Магазин 4;8;Да;Завершено
3491;5/22/2014;Магазин 4;9;Да;Завершено
3492;5/22/2014;Магазин 4;5;Да;Завершено
3493;5/22/2014;Магазин 4;10;Да;Завершено
3494;5/22/2014;Магазин 4;9;Да;Завершено
3495;5/22/2014;Магазин 4;;;Отказ
3496;5/22/2014;Магазин 4;7;Да;Завершено
3497;5/22/2014;Магазин 4;9;Да;Завершено
3498;5/22/2014;Магазин 4;;;Отказ
3499;5/22/2014;Магазин 4;2;Нет;Завершено
3500;5/22/2014;Магазин 4;10;Да;Завершено
3501;5/22/2014;Магазин 4;10;Да;Завершено
3502;5/22/2014;Магазин 4;9;Нет;Завершено
3503;5/24/2014;Магазин 4;7;Да;Завершено
3504;5/22/2014;Магазин 4;1;Нет;Завершено
3505;5/22/2014;Магазин 4;10;Да;Завершено
3506;5/24/2014;Магазин 4;9;Да;Завершено
3507;5/23/2014;Магазин 4;;;Отказ
3508;5/23/2014;Магазин 4;10;Да;Завершено
3509;5/23/2014;Магазин 4;;;Отказ
3510;5/22/2014;Магазин 1;;;Отказ
3511;5/22/2014;Магазин 1;9;Да;Завершено
3512;5/22/2014;Магазин 1;9;Да;Завершено
3513;5/23/2014;Магазин 2;7;Да;Завершено
3514;5/23/2014;Магазин 2;7;Да;Завершено
3515;5/22/2014;Магазин 3;9;Да;Завершено
3516;5/22/2014;Магазин 1;9;Да;Завершено
3517;5/22/2014;Магазин 3;8;Да;Завершено
3518;5/23/2014;Магазин 2;9;Да;Завершено
3519;5/22/2014;Магазин 1;10;Да;Завершено
3520;5/22/2014;Магазин 3;9;Да;Завершено
3521;5/22/2014;Магазин 1;;;Отказ
3522;5/22/2014;Магазин 1;10;Да;Завершено
3523;5/23/2014;Магазин 2;10;Да;Завершено
3524;5/22/2014;Магазин 3;9;Да;Завершено
3525;5/23/2014;Магазин 2;5;Да;Завершено
3526;5/23/2014;Магазин 2;10;Да;Завершено
3527;5/22/2014;Магазин 3;;;Отказ
3528;5/22/2014;Магазин 3;;;Отказ
3529;5/23/2014;Магазин 2;;;Отказ
3530;5/23/2014;Магазин 2;10;Да;Завершено
3531;5/22/2014;Магазин 3;1;Да;Завершено
3532;5/22/2014;Магазин 1;;;Отказ
3533;5/22/2014;Магазин 1;9;Да;Завершено
3534;5/22/2014;Магазин 3;9;Да;Завершено
3535;5/23/2014;Магазин 2;1;Нет;Завершено
3536;5/22/2014;Магазин 3;;;Отказ
3537;5/23/2014;Магазин 4;10;Да;Завершено
3538;5/22/2014;Магазин 3;;;Отказ
3539;5/22/2014;Магазин 3;;;Отказ
3540;5/23/2014;Магазин 2;9;Да;Завершено
3541;5/23/2014;Магазин 2;;;Отказ
3542;5/23/2014;Магазин 2;9;Да;Завершено
3543;5/23/2014;Магазин 2;;;Отказ
3544;5/23/2014;Магазин 2;;;Отказ
3545;5/23/2014;Магазин 2;7;З/О;Завершено
3546;5/23/2014;Магазин 2;9;Да;Завершено
3547;5/23/2014;Магазин 2;;;Отказ
3548;5/22/2014;Магазин 1;9;Да;Завершено
3549;5/22/2014;Магазин 3;;;Отказ
3550;5/22/2014;Магазин 3;10;Да;Завершено
3551;5/23/2014;Магазин 2;10;Да;Завершено
3552;5/22/2014;Магазин 3;9;Да;Завершено
3553;5/23/2014;Магазин 2;;;Отказ
3554;5/23/2014;Магазин 2;;;Отказ
3555;5/22/2014;Магазин 3;9;Да;Завершено
3556;5/23/2014;Магазин 2;;;Отказ
3557;5/22/2014;Магазин 3;9;Да;Завершено
3558;5/23/2014;Магазин 2;5;Нет;Завершено
3559;5/22/2014;Магазин 3;;;Отказ
3560;5/22/2014;Магазин 1;;;Отказ
3561;5/23/2014;Магазин 2;9;Да;Завершено
3562;5/23/2014;Магазин 2;;;Отказ
3563;5/23/2014;Магазин 2;6;Нет;Завершено
3564;5/22/2014;Магазин 3;;;Отказ
3565;5/22/2014;Магазин 1;;;Отказ
3566;5/22/2014;Магазин 3;9;Да;Завершено
3567;5/23/2014;Магазин 2;;;Отказ
3568;5/22/2014;Магазин 3;10;Да;Завершено
3569;5/22/2014;Магазин 1;10;Да;Завершено
3570;5/22/2014;Магазин 3;8;Да;Завершено
3571;5/23/2014;Магазин 2;;;Отказ
3572;5/22/2014;Магазин 3;9;Да;Завершено
3573;5/23/2014;Магазин 2;;;Отказ
3574;5/22/2014;Магазин 1;9;Да;Завершено
3575;5/22/2014;Магазин 1;;;Отказ
3576;5/22/2014;Магазин 1;10;Да;Завершено
3577;5/22/2014;Магазин 3;;;Отказ
3578;5/22/2014;Магазин 1;10;Да;Завершено
3579;5/23/2014;Магазин 2;;;Отказ
3580;5/23/2014;Магазин 2;10;Да;Завершено
3581;5/22/2014;Магазин 1;10;Да;Завершено
3582;5/22/2014;Магазин 3;;;Отказ
3583;5/22/2014;Магазин 3;;;Отказ
3584;5/22/2014;Магазин 3;7;Да;Завершено
3585;5/23/2014;Магазин 4;10;Да;Завершено
3586;5/22/2014;Магазин 1;9;Да;Завершено
3587;5/23/2014;Магазин 2;;;Отказ
3588;5/22/2014;Магазин 3;10;Да;Завершено
3589;5/22/2014;Магазин 3;;;Отказ
3590;5/22/2014;Магазин 3;10;Да;Завершено
3591;5/23/2014;Магазин 4;;;Отказ
3592;5/22/2014;Магазин 1;9;Да;Завершено
3593;5/23/2014;Магазин 4;;;Отказ
3594;5/22/2014;Магазин 1;;;Отказ
3595;5/23/2014;Магазин 4;10;Да;Завершено
3596;5/23/2014;Магазин 4;;;Отказ
3597;5/23/2014;Магазин 2;;;Отказ
3598;5/22/2014;Магазин 1;;;Отказ
3599;5/22/2014;Магазин 1;7;Да;Завершено
3600;5/23/2014;Магазин 2;;;Отказ
3601;5/23/2014;Магазин 4;;;Отказ
3602;5/23/2014;Магазин 2;10;Да;Завершено
3603;5/23/2014;Магазин 4;6;Да;Завершено
3604;5/22/2014;Магазин 1;;;Отказ
3605;5/22/2014;Магазин 3;8;Да;Завершено
3606;5/23/2014;Магазин 4;;;Отказ
3607;5/23/2014;Магазин 4;10;Да;Завершено
3608;5/23/2014;Магазин 4;;;Отказ
3609;5/23/2014;Магазин 4;10;Да;Завершено
3610;5/22/2014;Магазин 3;;;Отказ
3611;5/23/2014;Магазин 4;;;Отказ
3612;5/23/2014;Магазин 4;10;Да;Завершено
3613;5/22/2014;Магазин 3;;;Отказ
3614;5/22/2014;Магазин 3;;;Отказ
3615;5/23/2014;Магазин 4;5;Да;Завершено
3616;5/23/2014;Магазин 4;9;Да;Завершено
3617;5/23/2014;Магазин 4;8;З/О;Завершено
3618;5/22/2014;Магазин 3;8;Да;Завершено
3619;5/22/2014;Магазин 3;;;Отказ
3620;5/23/2014;Магазин 4;9;Да;Завершено
3621;5/22/2014;Магазин 3;10;Да;Завершено
3622;5/23/2014;Магазин 4;6;Нет;Завершено
3623;5/22/2014;Магазин 3;;;Отказ
3624;5/23/2014;Магазин 4;;;Отказ
3625;5/22/2014;Магазин 3;8;Да;Завершено
3626;5/22/2014;Магазин 3;;;Отказ
3627;5/23/2014;Магазин 3;;;Отказ
3628;5/22/2014;Магазин 3;;;Отказ
3629;5/23/2014;Магазин 4;;;Отказ
3630;5/23/2014;Магазин 4;;;Отказ
